horse	1.40905991215
crown	1.40869799646
alley	1.40787480667
acorn	1.40508445271
meat	1.40405113494
sack	1.40356568183
wagon	1.40341230009
dumpster	1.40221339485
slaughterhouse	1.40212681631
pitcher	1.40189953846
lodge	1.40182561351
porcupine	1.40179464618
ink	1.40150574277
tobacco	1.40145089604
brothel	1.40055679061
sock	1.39915805017
chimney	1.39907641643
refrigerator	1.39845362505
balloon	1.39802849835
wheelbarrow	1.39778093817
veterinarian	1.39713903065
buffalo	1.39667283795
casket	1.39450115865
piggy	1.39323193709
apple	1.3925821589
wine	1.39253546984
fountain	1.39114418894
ostrich	1.38982358372
pot	1.38949315302
trapper	1.38850143653
canteen	1.3878919656
hospital	1.3863539657
melon	1.38607018295
garage	1.38589400811
gum	1.38558308123
sparrow	1.38494292083
lantern	1.38432270472
fork	1.3839602215
popcorn	1.38275572815
band	1.38191325128
pair	1.38180769492
belt	1.381767979
plum	1.38148399637
farmer	1.38098628638
lighthouse	1.38097536957
flock	1.38089426452
whale	1.37987349907
flagpole	1.37940809939
dragon	1.37905041108
tattoo	1.37829370249
golf	1.37797119968
sheep	1.37786511592
flute	1.37781619418
gem	1.37749232943
crucifix	1.37721021021
knee	1.37548795334
bag	1.3754769372
trumpet	1.37476672305
giraffe	1.37313825193
jello	1.37272334667
coal	1.37260397802
jug	1.37259478412
cutlery	1.37249475461
cocktail	1.37195840273
tulip	1.37130176345
doctor	1.37121099053
chiropractor	1.3706704762
tent	1.3700950617
tiger	1.36939889673
pancake	1.36861510875
stump	1.36840102842
photographer	1.36820547744
booze	1.36813131074
cave	1.36784400158
ashtray	1.3674962359
horseshoe	1.36684258075
belly	1.36649500766
bowl	1.36591444201
knife	1.3651755994
desk	1.36491482402
shrimp	1.36491115084
eagle	1.36482125414
windmill	1.36399237007
nanny	1.36383031987
teat	1.36344404767
screwdriver	1.36317538588
mill	1.36315210473
cock	1.36192674123
hammock	1.3618343218
towel	1.36166194518
cockatoo	1.36158049696
maid	1.36130352608
slug	1.36069582477
cherry	1.36062962454
finger	1.35907755534
butcher	1.35885436177
t-shirt	1.35792034649
beetle	1.35749656136
patch	1.35721186154
bookstore	1.35708597045
eel	1.355004573
waiter	1.35364164134
dagger	1.35355487075
trout	1.35351447067
carrot	1.35340611026
kangaroo	1.35285865552
laundry	1.35264537907
lobster	1.35258548227
maggot	1.35198782969
jewel	1.3517212664
taxi	1.35126503243
doughnut	1.35043826542
quill	1.35040393335
kennel	1.35018088844
rock	1.34886548513
flats	1.3487822778
tea	1.34851864917
snout	1.34725378036
diner	1.34716155319
flower	1.34617750462
policeman	1.3460193137
firecracker	1.34482551299
pub	1.34406828605
squaw	1.34309614282
octopus	1.34268345741
peanut	1.3419582028
foundry	1.34149402292
toothpaste	1.3410123636
realtor	1.34065158851
corpse	1.33984753473
angel	1.33912767151
pear	1.33900928008
ginger	1.33889315915
town	1.33877955343
minnow	1.33837656975
corn	1.33801607247
crabs	1.33790673707
foot	1.33766280523
mushroom	1.33694605728
tomato	1.33558901255
chamber	1.33375406059
popsicle	1.33299873346
tail	1.33265095103
fireman	1.33251174619
plumbing	1.33227410663
ribbon	1.3308823365
soap	1.3301075909
sardine	1.32940013108
lawn	1.32901276144
disc	1.3287487038
tumbler	1.32855325572
goldfish	1.32823051232
guitar	1.32780751338
pet	1.32779226953
camel	1.32759235753
diamond	1.3272633167
testicle	1.32726195476
champagne	1.32644574058
kitty	1.32636901693
inn	1.32598172942
cot	1.32590801954
playhouse	1.3242304562
piglet	1.32410803099
peach	1.32407486297
hairbrush	1.32396661211
penguin	1.32316180747
stick	1.32263496177
zebra	1.32180084479
axe	1.32159143366
broomstick	1.32152129513
bats	1.32012059122
rattlesnake	1.32002681717
animal	1.31754345737
toilet	1.31714345974
stag	1.31704447225
pit	1.31686665856
onion	1.31492627578
rag	1.31490246003
lily	1.31451796841
bug	1.31439688955
spade	1.31379423117
bed	1.31329228037
chest	1.31306444729
lumber	1.31264232555
bowling	1.31263953514
vase	1.31232888484
hummingbird	1.31225062688
bars	1.31153897764
banjo	1.31146962518
straw	1.31116410101
courthouse	1.3107344908
dick	1.31005983961
appliance	1.30995400813
glasses	1.30931619876
fruit	1.30773596388
legs	1.30697646467
teeth	1.30667504989
pea	1.30657402357
ketchup	1.30594464206
furniture	1.30582960927
shoulder	1.30453142576
knuckles	1.30417089545
lemonade	1.30362136342
dragonfly	1.30349251722
cockroach	1.30347720461
wig	1.30331236272
mound	1.30257616579
napkin	1.30256519513
anvil	1.30177012895
bonnet	1.30161795916
padlock	1.30148792951
pup	1.30111439687
bike	1.30090461165
strip	1.30086764034
wattle	1.30056416195
village	1.3005492225
tower	1.30015830184
thimble	1.29993195844
hind	1.29958933926
scrotum	1.29900937971
girl	1.29870647166
car	1.29841053673
grape	1.29833957712
cuckoo	1.29818563593
butt	1.29792945699
woodpecker	1.29757532847
macaroni	1.29748860275
baton	1.29726299086
shaft	1.29698397149
shark	1.29662091298
surfboard	1.29615763514
duckling	1.29608403413
fisherman	1.2959694251
sponge	1.29573433855
jail	1.29562688895
pebble	1.29388809533
jade	1.29362432511
aviary	1.29313813946
chick	1.29269709289
lipstick	1.29240224876
pug	1.29220098914
dome	1.29218636108
zoo	1.29168742104
trolley	1.29122430157
toe	1.29078557433
tarantula	1.29022884275
boar	1.28994242335
mistletoe	1.28976272667
olive	1.28955659166
nightclub	1.28898524276
jelly	1.28891517141
janitor	1.28851299309
toddler	1.28793849179
stool	1.28748404102
condom	1.28657863442
bulb	1.28648115666
heroin	1.28618436657
ankle	1.28614042417
pocket	1.28443204209
penitentiary	1.28414389971
motorcycle	1.28371993639
firefighter	1.28295190152
beaver	1.28277213194
spaghetti	1.28190693631
nurse	1.28144707794
arms	1.28136869984
parakeet	1.28121342108
kettle	1.28120757645
greyhound	1.2809817823
scarecrow	1.27959252907
gramophone	1.27944024437
sailor	1.27922837946
carcass	1.27904800038
hilt	1.27893271183
barrels	1.27882601924
wolf	1.2787785523
pepper	1.27865151058
paddle	1.27859566999
genitals	1.27846815559
thermos	1.27725986223
barber	1.2772503298
eyeball	1.27716277296
skipper	1.27571931768
stripper	1.27533941283
glass	1.27526936978
tannery	1.27453020502
willow	1.2742179804
landfill	1.27399150696
winery	1.27356907037
pelican	1.27348124833
fetus	1.27282887423
rainbow	1.27259361976
guy	1.27149862203
tentacle	1.27027598415
poultry	1.27027108963
crayon	1.27023981742
ballpoint	1.27015099208
chainsaw	1.27004303418
barrel	1.26760374929
gardener	1.26753834644
ox	1.26717136139
schoolhouse	1.26700276082
razor	1.2668978606
rug	1.26606251748
mattress	1.26590689771
bugle	1.26581686291
caviar	1.26563084397
chap	1.26546353674
cockerel	1.26529803719
loaf	1.26494687187
rancher	1.26376349371
pickle	1.26353330832
heel	1.26271849935
sunflower	1.26268044957
unicorn	1.26254107683
bead	1.2615912248
cup	1.26154534085
crayfish	1.26154305621
decanter	1.26024513487
moonshine	1.2599510608
digger	1.25874586937
gorilla	1.25871225022
rice	1.25865304195
spice	1.25754045992
locomotive	1.25726446646
rim	1.25713230158
insect	1.25688180082
resident	1.25685908675
mechanic	1.25682801862
fist	1.25657887823
pizza	1.25627993932
elbow	1.25529666214
foal	1.25505963285
prick	1.2550312262
lion	1.25487876796
restaurant	1.25431391975
needle	1.25423968925
budgie	1.25411526045
forklift	1.25378452951
dairy	1.25332241952
burger	1.25320014723
architect	1.25317253995
pincushion	1.25312227921
trumpeter	1.25299077251
dipper	1.25295571752
laptop	1.25291283772
ambulance	1.25278332302
methamphetamine	1.25205925332
indian	1.25191203731
yolk	1.25177164047
trail	1.25170224466
blackbird	1.25132509639
spine	1.25023043767
cop	1.24964389709
pipe	1.24937631533
hat	1.24918066923
cocaine	1.24914775453
taco	1.24806540548
cheek	1.24746471683
parasol	1.24727574226
dam	1.24723322369
prostitute	1.24713649806
cub	1.24686854294
waitress	1.24637538645
hoop	1.2460753648
hood	1.24569562755
tripod	1.24496105081
rickshaw	1.24376901415
cab	1.24349452601
boulder	1.24314585632
pouch	1.24288808878
milk	1.24242293225
bones	1.24240475401
cardboard	1.24233362059
stylus	1.24228938129
chair	1.2417491336
mascot	1.24169111506
corset	1.24120372807
iguana	1.24043048084
nugget	1.24037873537
cake	1.24027287136
vet	1.24003185014
scarf	1.23911264178
depot	1.23840694948
star	1.23831123018
syringe	1.23819542572
cask	1.23772721776
hedgehog	1.23746450213
pineapple	1.23708373815
harp	1.23692382027
vinegar	1.23678758142
jaw	1.23676914334
gecko	1.23656091099
lady	1.23651434021
cob	1.23640387789
grocer	1.23626306435
knuckle	1.23623985795
noodle	1.2358555907
glans	1.23571431936
specimen	1.23504647728
medic	1.23492767539
catfish	1.23440789019
tractor	1.2338941486
waistcoat	1.23377736074
moth	1.23354853451
roofer	1.2334467279
skeleton	1.23325367892
saucer	1.23318748157
attorney	1.23308647253
boxer	1.23307734509
sheriff	1.23287381433
house	1.23278578381
cone	1.23222870471
truck	1.23209337518
orb	1.23195191314
sentinel	1.23193720165
clit	1.23183936287
youngster	1.23169545551
locust	1.23157354674
tadpole	1.23153116317
violin	1.23134563353
clitoris	1.23133491071
craft	1.23117754731
stove	1.23103189028
kite	1.23059740312
street	1.23058115262
chandelier	1.22998402334
gopher	1.22928902037
scissors	1.22878962376
parchment	1.22778929168
handkerchief	1.22761964208
pinkie	1.22760230009
abattoir	1.22759587673
grocery	1.22713239757
beet	1.22654470663
midwife	1.22652513898
locksmith	1.226401485
perch	1.2257042103
scarab	1.22555675276
daisy	1.22539636254
antler	1.22509219421
bow	1.2250259557
ice	1.22470417995
businessman	1.22438094759
podiatrist	1.22409918271
clay	1.22404972084
dressmaker	1.22365705044
colliery	1.22362074862
colony	1.22348233824
orchestra	1.22334378184
sword	1.22331515453
shoes	1.22328323677
cylinder	1.2231595922
chauffeur	1.2225564855
mole	1.22194438076
mannequin	1.22142391869
pike	1.22107710564
bamboo	1.22095565957
mountain	1.22073123965
parks	1.22038711888
zip	1.22029723387
township	1.22015155918
gym	1.22007057698
hotdog	1.21993800937
chalk	1.21978495277
hip	1.21930043405
spaceship	1.21930002387
cemetery	1.21908458343
branch	1.21907402708
truncheon	1.2189197566
barbell	1.21891047578
coral	1.21885859033
woman	1.21865640936
confetti	1.21865079006
toadstool	1.21805000835
surgeon	1.21796587749
mouth	1.21792961864
elk	1.21791650969
dental	1.21715386022
cloth	1.21713083942
sandal	1.2168878751
buzzard	1.21687466714
canaries	1.21673651042
crematorium	1.21661685293
warbler	1.21620849691
tequila	1.21618971012
garment	1.21616756261
hibiscus	1.21616443772
ranger	1.21568995384
park	1.21538204771
kitchen	1.21522082651
roller	1.21520997524
hatchling	1.21440720387
pod	1.21401515801
engineer	1.21392049601
dock	1.21365028497
quilt	1.21363838349
billiard	1.21331653197
supermarket	1.21291865637
polka	1.21290003474
necktie	1.21264402044
creek	1.2125879437
flyer	1.21252202156
buck	1.21233136276
wigwam	1.21208885895
monster	1.21174888806
silkworm	1.21140481159
louse	1.21095188494
jar	1.21062559519
hippo	1.21048510771
salmon	1.21041032354
roofing	1.21036892294
paint	1.20960000579
fiddle	1.20955505618
sofa	1.20943740787
island	1.20882205755
bagel	1.20846946346
lip	1.20831405158
ridge	1.20829646602
chocolate	1.20793541838
anemone	1.20748073168
stiletto	1.20747648972
hut	1.20700512418
biscuit	1.20698476538
porker	1.20682037816
hairdresser	1.20681098817
pin	1.20629121989
statue	1.20601889222
carpenter	1.20553205493
broiler	1.20535692862
cheese	1.20534540469
lotus	1.20532412967
hypodermic	1.20511345666
postman	1.20509584806
pellet	1.20484992486
rhinoceros	1.20471929483
post-it	1.20452587151
grill	1.20440352044
mud	1.2043956101
penknife	1.20437966112
city	1.20398896353
shard	1.20383181892
castle	1.20346618931
limo	1.20328542974
handbag	1.20236549334
rhino	1.20225968819
panda	1.20201665913
hive	1.2019057963
wallpaper	1.2018399922
keeper	1.20179570594
fiddler	1.20168828695
saloon	1.20157872576
pediatrician	1.20128839538
chips	1.20123023915
flag	1.20107289605
hill	1.2010601021
shipyard	1.20058022006
antelope	1.20048709781
wildlife	1.20034705718
malt	1.2002784723
subway	1.19970654048
bra	1.19967596542
grog	1.19955008514
accordion	1.19945491678
stone	1.19941887157
strawberry	1.19891087751
dolly	1.19889061864
coconut	1.198866931
coin	1.19866851402
grain	1.19848675462
hamster	1.19816629954
gun	1.1981075628
photocopier	1.1979707034
guano	1.19786230237
coachman	1.19779763867
pickaxe	1.19731728093
mussel	1.19728323699
nub	1.19723379812
pond	1.19723030143
dishwasher	1.19719689629
flesh	1.19716342888
correctional	1.19667434456
squash	1.196526794
ash	1.19620708189
skate	1.19615009209
shirt	1.19612708272
genitalia	1.19596138058
raptor	1.19595467218
tails	1.19575240512
coot	1.19572213555
bridge	1.19555499204
hawk	1.19533770369
shack	1.19519901827
stethoscope	1.19494827342
wax	1.1949011592
jumper	1.19462346199
jewelry	1.19451904115
iris	1.19370755198
tapeworm	1.19348246755
stud	1.19347851033
creamery	1.19310951625
turd	1.19306860974
notary	1.19278761824
jacket	1.19262590575
berry	1.19229735618
mouthpiece	1.19205939229
cabin	1.19176808693
couch	1.19146872116
banker	1.19122789757
figurine	1.19119888479
girdle	1.19069686913
pillar	1.19006242296
clam	1.18920693722
appendage	1.18896196374
sweater	1.18888146192
cap	1.18798174039
cushion	1.18782386761
pad	1.18779699569
lad	1.18755641754
cabbage	1.18742919122
flask	1.18728811537
auctioneer	1.18700499243
thistle	1.18675093878
mint	1.1862353549
bowls	1.18584169405
plug	1.18565318743
courier	1.1855652892
opal	1.18533084064
teacup	1.185292959
scooter	1.18513933353
cowboy	1.18511888466
coyote	1.18497290528
drummer	1.18477717432
tick	1.18413328501
reptile	1.18406870661
dresser	1.18383391903
pulp	1.18368981233
jockey	1.18368210969
livery	1.18329493536
turban	1.18314677318
pallet	1.18295233685
hair	1.18291301686
bus	1.18281878606
pestle	1.1823815485
cuff	1.18216341641
veterinary	1.18172573931
cucumber	1.18159659291
outhouse	1.18142525278
apron	1.18113738516
cracker	1.18106821505
ivy	1.18104465592
thigh	1.18090319974
she-goat	1.18086840854
tongs	1.18074656214
peacock	1.18058589868
hotel	1.18039385737
whip	1.18004080003
glassware	1.17995081658
capitol	1.17954312084
throat	1.17943411216
petrol	1.17919243254
sucker	1.17897081049
bundle	1.17856665507
canyon	1.17842698334
mining	1.17791688767
toenail	1.17789611613
hound	1.17773298546
stretcher	1.17771529987
effigy	1.17759246167
necklace	1.17732556178
beach	1.17699250492
piano	1.176871687
espresso	1.17661995672
escort	1.17646538739
tepee	1.17617764582
neighborhood	1.17610780936
bench	1.17521123384
vial	1.17516289973
salt	1.1751369457
prisoner	1.17478224296
beard	1.1746812581
hunter	1.17420894338
watermelon	1.17377867362
soldier	1.17346760326
ghost	1.17299888388
tennis	1.17293535445
daycare	1.17264716192
salamander	1.17248883305
pocketknife	1.17221542576
offspring	1.1722047426
optometrist	1.17177727153
luggage	1.17174956507
creeper	1.17161486906
arrowhead	1.17156597282
seafood	1.17106614015
sickle	1.17101670273
paperweight	1.17088821909
fur	1.17062595743
scorpion	1.17020296597
prospector	1.17009664994
wedding	1.16958790079
accountant	1.16922819731
cart	1.1691576907
morphine	1.16887568487
wineglass	1.16873756066
strap	1.16868238709
lime	1.16854439241
tongue	1.16841269141
paperclip	1.16836348246
ga.	1.16832209041
torso	1.16797793783
hose	1.16791341202
singles	1.16750249825
blister	1.16733436079
garter	1.1671774414
sash	1.16691514861
lampshade	1.16683236891
arm	1.16671901048
scabbard	1.16647560411
bumblebee	1.16603750149
gunpowder	1.16600430432
jewellery	1.16582314388
rubber	1.1658028161
huckleberry	1.16579548277
songbird	1.16502188597
notebook	1.16499200277
lemon	1.16495573353
body	1.16491472001
blob	1.16449245993
coat	1.16422831071
caterer	1.16413818362
cradle	1.16402398046
gp	1.16382265332
rucksack	1.16358251842
vegetable	1.16350203366
pram	1.16300092281
apartment	1.16231433466
turpentine	1.16226753809
taxidermy	1.16161527642
ballerina	1.16097767515
seagull	1.16084774996
psychiatrist	1.16084459267
puppy	1.16073361764
bubble	1.1605321051
beekeeper	1.16013738655
diaper	1.16009769266
earring	1.16002126693
litter	1.1598017014
skateboard	1.15979089181
cockade	1.15973704876
reindeer	1.15963035219
twinkie	1.15962242786
dustpan	1.15957567032
brush	1.15834185922
grouse	1.15708206329
cattle	1.15688060672
aquarium	1.15680249121
penny	1.1565434405
realty	1.15627523612
bark	1.15557019673
stirrup	1.15545219306
mutt	1.15532676089
pupa	1.15498119216
bait	1.15486879394
chemist	1.1548459458
tub	1.15481352266
woods	1.15472727057
pitchfork	1.15449316206
sand	1.15419108659
bean	1.1540601413
leopard	1.1538460733
hospice	1.153651021
candlestick	1.15339514188
clerk	1.15337819019
witch	1.15330953203
cellphone	1.15322142379
cube	1.15321692854
chrysalis	1.15312290295
petal	1.15306457161
sapling	1.15267601376
gelatin	1.15229317178
easel	1.15228080542
tassel	1.15224583046
rosette	1.15218779282
bullet	1.15196239344
pack	1.15185769538
headband	1.15145738334
jellyfish	1.15138207659
orthodontist	1.15097697531
tooth	1.15082669326
santa	1.15062162746
muzzle	1.15052707914
fishmonger	1.150486654
farmhouse	1.15043334858
trucking	1.15011721223
smelter	1.15005814941
vulture	1.14964537773
contraption	1.14960628891
bachelor	1.14948338527
badger	1.14894707223
spud	1.14870645707
audubon	1.14865931614
infant	1.14857836884
distiller	1.1485308566
fentanyl	1.14828322897
heron	1.1481905198
swinger	1.14800309421
lamb	1.14793048893
sperm	1.14779998383
fly	1.14761685802
homestead	1.14750012937
dermatologist	1.1473311884
jeans	1.14732389678
pine	1.14731259237
cows	1.14670353847
shell	1.14662385868
tailor	1.14623585859
chopstick	1.14620447396
macaw	1.14613218032
clothespin	1.14581620607
grandmother	1.14483696558
swan	1.14453357814
wallet	1.14390968429
agave	1.14383874516
flashlight	1.14344370236
cranberry	1.14321930861
watchman	1.14316638313
silk	1.14308977334
ale	1.14293614526
dutchman	1.14278914197
capsule	1.14185407117
orchid	1.14182845338
flies	1.14182606225
eraser	1.14171810355
hippopotamus	1.14165054593
larva	1.14132263218
amber	1.14114370319
rocket	1.14078529031
ark	1.14073756639
carp	1.14054579575
cork	1.14046867689
hole	1.14038378154
harpoon	1.14000562796
rider	1.13943129579
nymph	1.13935222526
martini	1.13935061529
mexican	1.13919334303
charcoal	1.13903225789
machinist	1.13891006704
mate	1.138796963
urchin	1.13862018645
bib	1.13856418406
castor	1.13808557164
footstool	1.13808157883
tip	1.13806866848
crane	1.13784639629
avenue	1.13767115205
alum	1.13760844241
lamp	1.13737705775
freezer	1.13735896317
bricklayer	1.13701303996
crest	1.13690805435
torpedo	1.1365947321
dinosaur	1.1364162626
curtain	1.13636006566
gnome	1.13615950652
pharmacist	1.1360418401
bookseller	1.13601212832
nut	1.13578113395
housewife	1.13563198109
racquet	1.13530376506
opium	1.13513018428
bomb	1.13508561827
cobbler	1.13484951479
foliage	1.13476422679
county	1.13465158397
areola	1.13452477873
pillbox	1.13450978853
wheel	1.1344656992
pie	1.13411980625
piece	1.13387724429
printer	1.13383790045
tambourine	1.13372228418
clump	1.13350678629
bedstead	1.13336208894
armory	1.13296337458
refinery	1.13224135421
crowbar	1.13198038497
campground	1.13158272989
grease	1.13156539946
undertaker	1.13133139843
brooch	1.13109046981
gal	1.13018514572
icicle	1.12995318914
surveyor	1.12986441179
mills	1.1293341594
teardrop	1.12920146041
dandelion	1.12895871098
racetrack	1.1288197038
armadillo	1.12831794128
prison	1.12815322895
dugout	1.12808450863
dust	1.12761278933
mansion	1.12759679501
nuts	1.1275729299
clown	1.12745036982
rodent	1.12734327665
lard	1.12722522537
raincoat	1.12714894246
koala	1.12702644869
cornet	1.12699596228
fence	1.12699388203
coaster	1.1269451798
cranium	1.12692413906
bedding	1.12678296665
bassinet	1.12674488003
clothing	1.12659143895
textile	1.12627842191
flowerpot	1.12612401611
abdomen	1.12595843049
museum	1.12568230331
clock	1.12552954028
lump	1.12539955448
limousine	1.12533062945
florist	1.12521212449
wart	1.12486750125
rib	1.12463093238
seaweed	1.12446870757
pastry	1.12431600273
ram	1.12405568388
rifle	1.12358301929
limpet	1.12334783527
optician	1.12332686134
skirt	1.1227293141
feeder	1.12269267911
carnation	1.12247513285
ophthalmologist	1.12240005463
teepee	1.12201629422
camper	1.1220150886
nib	1.12182903701
bb	1.12147932589
barbecue	1.1211901924
bay	1.12113364325
chum	1.12100815724
pommel	1.12093449008
chunk	1.12087848512
bumble	1.12086319104
roaster	1.12083281956
tuft	1.12061245012
beeswax	1.12011136192
sushi	1.11983342421
anthrax	1.11880539833
pavilion	1.11878555394
pox	1.11858788031
pomegranate	1.11832297702
shawl	1.11798903789
tusk	1.11798555573
triangle	1.11785941951
dollhouse	1.1178381987
xylophone	1.11783312692
moccasin	1.11750058796
dung	1.11727763916
lorry	1.11726084033
boat	1.11706174042
spinner	1.1169150874
pooch	1.11686256263
thorax	1.11676894379
cannonball	1.11644528646
limb	1.11641499544
orchard	1.11637252195
shanty	1.11614974059
kimono	1.11612122384
harmonium	1.11578960122
canoe	1.11560320027
prawn	1.11531971508
hummer	1.11518735291
road	1.11506834123
pa.	1.11482917606
puffer	1.11469649445
cricket	1.11438001071
tree	1.11433570783
dancer	1.11431622246
ski	1.11427845051
enamel	1.11420344222
gynecologist	1.11418051912
buddy	1.11413831527
poop	1.11406867801
boxers	1.1138383068
highchair	1.11375328782
railway	1.1137117291
lettuce	1.11369443039
condo	1.1136160904
guts	1.11319875136
asbestos	1.1131542045
christmas	1.11307203755
runner	1.11303011662
gumdrop	1.11295438002
garden	1.11284348258
bunker	1.11274464261
udder	1.1125518652
beehive	1.11199301774
barnacle	1.11173901067
forehead	1.11143593328
rookery	1.11128402303
schoolteacher	1.11109265591
shingles	1.11100823113
rosebud	1.1109327385
notepaper	1.1108962983
spots	1.10955875752
phonograph	1.10947096285
juniper	1.10943601906
twins	1.10922493392
trumpets	1.10901484478
termite	1.10901008816
jig	1.10885263185
brick	1.10872645727
tar	1.10861917275
forearm	1.10855306433
pottery	1.10789176513
taxicab	1.10744240075
artisan	1.10743499354
silversmith	1.10728404687
cadaver	1.10712098022
birdhouse	1.10673190073
sprig	1.10658977133
blueberry	1.10657456243
stalk	1.10637007644
steak	1.10624136136
plumage	1.10605788776
chef	1.10589932904
mustache	1.10588064466
porcelain	1.1058054742
phonebook	1.10576960889
junkyard	1.10570851046
gull	1.10570788218
hand	1.1056255357
duster	1.10554527852
gondola	1.10529043651
mandolin	1.10523579238
jasmine	1.10515908728
lounge	1.10512674846
satchel	1.10506336773
quinine	1.1048469953
calabash	1.10454349969
lube	1.10443633719
cement	1.10435891256
nutmeg	1.10431695667
tee	1.10427534253
lavender	1.10379564306
border	1.10373375829
absinthe	1.10320732315
navel	1.10261996103
neonate	1.10251948128
flu	1.10251615141
horseshoes	1.10243872335
carton	1.10239370982
herring	1.10233732683
bath	1.10219916047
wastewater	1.10217997234
tablecloth	1.10202453065
calico	1.10198229734
thermometer	1.10161804713
indigo	1.10132767702
poodle	1.10116930336
graveyard	1.10104398059
bough	1.10102367259
chili	1.10059937677
